Time,Humidity,Temperature,HumidifierPower
Sun Mar  3 19:24:14 2019,93.0,26.3,0.0
Sun Mar  3 19:24:15 2019,93.0,26.3,0.0
Sun Mar  3 19:24:15 2019,93.0,26.3,0.0
Sun Mar  3 19:24:16 2019,93.0,26.2,0.0
Sun Mar  3 19:24:16 2019,93.0,26.3,0.0
Sun Mar  3 19:24:17 2019,93.0,26.3,0.0
Sun Mar  3 19:24:17 2019,93.0,26.2,0.0
Sun Mar  3 19:24:18 2019,93.0,26.3,0.0
Sun Mar  3 19:24:19 2019,93.0,26.3,0.0
Sun Mar  3 19:24:19 2019,93.0,26.3,0.0
Sun Mar  3 19:24:20 2019,93.0,26.3,0.0
Sun Mar  3 19:24:20 2019,93.0,26.3,0.0
Sun Mar  3 19:24:21 2019,93.0,26.3,0.0
Sun Mar  3 19:24:22 2019,93.0,26.3,0.0
Sun Mar  3 19:24:22 2019,93.0,26.3,0.0
Sun Mar  3 19:24:23 2019,93.0,26.3,0.0
Sun Mar  3 19:24:23 2019,93.0,26.3,0.0
Sun Mar  3 19:24:24 2019,93.0,26.3,0.0
Sun Mar  3 19:24:27 2019,93.0,26.3,0.0
Sun Mar  3 19:24:28 2019,93.0,26.3,0.0
Sun Mar  3 19:24:28 2019,93.0,26.3,0.0
Sun Mar  3 19:24:29 2019,93.0,26.3,0.0
Sun Mar  3 19:24:29 2019,93.0,26.3,0.0
Sun Mar  3 19:24:30 2019,93.0,26.3,0.0
Sun Mar  3 19:24:31 2019,93.0,26.3,0.0
Sun Mar  3 19:24:34 2019,93.0,26.3,0.0
Sun Mar  3 19:24:34 2019,93.0,26.3,0.0
Sun Mar  3 19:24:35 2019,93.0,26.3,0.0
Sun Mar  3 19:24:36 2019,93.0,26.3,0.0
Sun Mar  3 19:24:36 2019,93.0,26.3,0.0
Sun Mar  3 19:24:37 2019,93.0,26.3,0.0
Sun Mar  3 19:24:37 2019,93.0,26.3,0.0
Sun Mar  3 19:24:38 2019,93.0,26.3,0.0
Sun Mar  3 19:24:39 2019,93.0,26.3,0.0
Sun Mar  3 19:24:39 2019,93.0,26.3,0.0
Sun Mar  3 19:24:40 2019,93.0,26.3,0.0
Sun Mar  3 19:24:40 2019,93.0,26.3,0.0
Sun Mar  3 19:24:41 2019,93.0,26.3,0.0
Sun Mar  3 19:24:42 2019,93.0,26.3,0.0
Sun Mar  3 19:24:42 2019,93.0,26.3,0.0
Sun Mar  3 19:24:43 2019,93.0,26.3,0.0
Sun Mar  3 19:24:43 2019,93.0,26.3,0.0
Sun Mar  3 19:24:44 2019,93.0,26.3,0.0
Sun Mar  3 19:24:45 2019,93.0,26.2,0.0
Sun Mar  3 19:24:45 2019,93.0,26.3,0.0
Sun Mar  3 19:24:46 2019,93.0,26.3,0.0
Sun Mar  3 19:24:47 2019,93.0,26.3,0.0
Sun Mar  3 19:24:47 2019,93.0,26.3,0.0
Sun Mar  3 19:24:48 2019,93.0,26.2,0.0
Sun Mar  3 19:24:48 2019,93.0,26.3,0.0
Sun Mar  3 19:24:49 2019,93.0,26.3,0.0
Sun Mar  3 19:24:50 2019,93.0,26.2,0.0
Sun Mar  3 19:24:50 2019,93.0,26.3,0.0
Sun Mar  3 19:24:51 2019,93.0,26.2,0.0
Sun Mar  3 19:24:51 2019,93.0,26.3,0.0
Sun Mar  3 19:24:52 2019,93.0,26.3,0.0
Sun Mar  3 19:24:53 2019,93.0,26.3,0.0
Sun Mar  3 19:24:53 2019,93.0,26.3,0.0
Sun Mar  3 19:24:54 2019,93.0,26.3,0.0
Sun Mar  3 19:24:54 2019,93.0,26.2,0.0
Sun Mar  3 19:24:55 2019,93.0,26.3,0.0
Sun Mar  3 19:24:56 2019,93.0,26.3,0.0
Sun Mar  3 19:24:56 2019,93.0,26.3,0.0
Sun Mar  3 19:24:57 2019,93.0,26.3,0.0
Sun Mar  3 19:24:57 2019,93.0,26.3,0.0
Sun Mar  3 19:24:58 2019,93.0,26.3,0.0
Sun Mar  3 19:24:59 2019,93.0,26.3,0.0
Sun Mar  3 19:24:59 2019,93.0,26.3,0.0
Sun Mar  3 19:25:00 2019,93.0,26.3,0.0
Sun Mar  3 19:25:00 2019,93.0,26.3,0.0
Sun Mar  3 19:25:03 2019,93.0,26.3,0.0
Sun Mar  3 19:25:04 2019,93.0,26.3,0.0
Sun Mar  3 19:25:05 2019,93.0,26.3,0.0
Sun Mar  3 19:25:05 2019,93.0,26.3,0.0
Sun Mar  3 19:25:06 2019,93.0,26.3,0.0
Sun Mar  3 19:25:06 2019,93.0,26.3,0.0
Sun Mar  3 19:25:07 2019,93.0,26.3,0.0
Sun Mar  3 19:25:08 2019,93.0,26.3,0.0
Sun Mar  3 19:25:08 2019,93.0,26.3,0.0
Sun Mar  3 19:25:09 2019,93.0,26.3,0.0
Sun Mar  3 19:25:09 2019,93.0,26.3,0.0
Sun Mar  3 19:25:10 2019,93.0,26.3,0.0
Sun Mar  3 19:25:11 2019,93.0,26.3,0.0
Sun Mar  3 19:25:11 2019,93.0,26.3,0.0
Sun Mar  3 19:25:12 2019,93.0,26.3,0.0
Sun Mar  3 19:25:15 2019,93.0,26.3,0.0
Sun Mar  3 19:25:16 2019,93.0,26.3,0.0
Sun Mar  3 19:25:16 2019,93.0,26.3,0.0
Sun Mar  3 19:25:17 2019,93.0,26.3,0.0
Sun Mar  3 19:25:17 2019,93.0,26.3,0.0
Sun Mar  3 19:25:18 2019,93.0,26.3,0.0
Sun Mar  3 19:25:18 2019,93.0,26.3,0.0
Sun Mar  3 19:25:19 2019,93.0,26.3,0.0
Sun Mar  3 19:25:20 2019,93.0,26.3,0.0
Sun Mar  3 19:25:20 2019,93.0,26.3,0.0
Sun Mar  3 19:25:21 2019,93.0,26.3,0.0
Sun Mar  3 19:25:22 2019,93.0,26.3,0.0
Sun Mar  3 19:25:22 2019,93.0,26.3,0.0
Sun Mar  3 19:25:23 2019,93.0,26.3,0.0
Sun Mar  3 19:25:23 2019,93.0,26.3,0.0
Sun Mar  3 19:25:24 2019,93.0,26.3,0.0
Sun Mar  3 19:25:24 2019,93.0,26.3,0.0
Sun Mar  3 19:25:25 2019,93.0,26.3,0.0
Sun Mar  3 19:25:26 2019,93.0,26.3,0.0
Sun Mar  3 19:25:26 2019,93.0,26.3,0.0
Sun Mar  3 19:25:27 2019,93.0,26.3,0.0
Sun Mar  3 19:25:27 2019,93.0,26.3,0.0
Sun Mar  3 19:25:28 2019,93.0,26.3,0.0
Sun Mar  3 19:25:29 2019,93.0,26.3,0.0
Sun Mar  3 19:25:29 2019,93.0,26.3,0.0
Sun Mar  3 19:25:30 2019,93.0,26.3,0.0
Sun Mar  3 19:25:30 2019,93.0,26.3,0.0
Sun Mar  3 19:25:31 2019,93.0,26.3,0.0
Sun Mar  3 19:25:32 2019,93.0,26.3,0.0
Sun Mar  3 19:25:32 2019,93.0,26.3,0.0
Sun Mar  3 19:25:33 2019,93.0,26.3,0.0
Sun Mar  3 19:25:33 2019,93.0,26.3,0.0
Sun Mar  3 19:25:34 2019,93.0,26.3,0.0
Sun Mar  3 19:25:35 2019,93.0,26.3,0.0
Sun Mar  3 19:25:35 2019,93.0,26.3,0.0
Sun Mar  3 19:25:36 2019,93.0,26.3,0.0
Sun Mar  3 19:25:36 2019,93.0,26.3,0.0
Sun Mar  3 19:25:37 2019,93.0,26.3,0.0
Sun Mar  3 19:25:38 2019,93.0,26.3,0.0
Sun Mar  3 19:25:38 2019,93.0,26.3,0.0
Sun Mar  3 19:25:39 2019,93.0,26.3,0.0
Sun Mar  3 19:25:39 2019,93.0,26.3,0.0
Sun Mar  3 19:25:40 2019,93.0,26.3,0.0
Sun Mar  3 19:25:41 2019,93.0,26.3,0.0
Sun Mar  3 19:25:41 2019,93.0,26.3,0.0
Sun Mar  3 19:25:42 2019,93.0,26.3,0.0
Sun Mar  3 19:25:42 2019,93.0,26.3,0.0
Sun Mar  3 19:25:43 2019,93.0,26.3,0.0
Sun Mar  3 19:25:44 2019,93.0,26.3,0.0
Sun Mar  3 19:25:44 2019,93.0,26.3,0.0
Sun Mar  3 19:25:45 2019,93.0,26.3,0.0
Sun Mar  3 19:25:45 2019,93.0,26.3,0.0
Sun Mar  3 19:25:46 2019,93.0,26.3,0.0
Sun Mar  3 19:25:47 2019,93.0,26.3,0.0
Sun Mar  3 19:25:47 2019,93.0,26.3,0.0
Sun Mar  3 19:25:48 2019,93.0,26.3,0.0
Sun Mar  3 19:25:48 2019,93.0,26.3,0.0
Sun Mar  3 19:25:49 2019,93.0,26.3,0.0
Sun Mar  3 19:25:50 2019,93.0,26.3,0.0
Sun Mar  3 19:25:50 2019,93.0,26.3,0.0
Sun Mar  3 19:25:51 2019,93.0,26.3,0.0
Sun Mar  3 19:25:54 2019,93.0,26.2,0.0
Sun Mar  3 19:25:54 2019,93.0,26.3,0.0
Sun Mar  3 19:25:55 2019,93.0,26.3,0.0
Sun Mar  3 19:25:56 2019,93.0,26.3,0.0
Sun Mar  3 19:25:56 2019,93.0,26.3,0.0
Sun Mar  3 19:25:57 2019,93.0,26.3,0.0
Sun Mar  3 19:25:57 2019,93.0,26.3,0.0
Sun Mar  3 19:25:58 2019,93.0,26.3,0.0
Sun Mar  3 19:25:59 2019,93.0,26.3,0.0
Sun Mar  3 19:25:59 2019,93.0,26.3,0.0
Sun Mar  3 19:26:00 2019,93.0,26.3,0.0
Sun Mar  3 19:26:00 2019,93.0,26.3,0.0
Sun Mar  3 19:26:01 2019,93.0,26.3,0.0
Sun Mar  3 19:26:02 2019,93.0,26.2,0.0
Sun Mar  3 19:26:02 2019,93.0,26.3,0.0
Sun Mar  3 19:26:03 2019,94.0,26.3,0.0
Sun Mar  3 19:26:03 2019,94.0,26.3,0.0
Sun Mar  3 19:26:04 2019,93.0,26.2,0.0
Sun Mar  3 19:26:05 2019,94.0,26.3,0.0
Sun Mar  3 19:26:05 2019,94.0,26.3,0.0
Sun Mar  3 19:26:06 2019,94.0,26.3,0.0
Sun Mar  3 19:26:06 2019,94.0,26.3,0.0
Sun Mar  3 19:26:07 2019,94.0,26.3,0.0
Sun Mar  3 19:26:08 2019,94.0,26.3,0.0
Sun Mar  3 19:26:08 2019,94.0,26.3,0.0
Sun Mar  3 19:26:09 2019,94.0,26.3,0.0
Sun Mar  3 19:26:09 2019,94.0,26.3,0.0
Sun Mar  3 19:26:10 2019,94.0,26.3,0.0
Sun Mar  3 19:26:11 2019,94.0,26.3,0.0
Sun Mar  3 19:26:11 2019,94.0,26.3,0.0
Sun Mar  3 19:26:12 2019,94.0,26.3,0.0
Sun Mar  3 19:26:12 2019,94.0,26.3,0.0
Sun Mar  3 19:26:13 2019,94.0,26.3,0.0
Sun Mar  3 19:26:14 2019,94.0,26.3,0.0
Sun Mar  3 19:26:14 2019,94.0,26.3,0.0
Sun Mar  3 19:26:15 2019,94.0,26.3,0.0
Sun Mar  3 19:26:15 2019,94.0,26.3,0.0
Sun Mar  3 19:26:16 2019,94.0,26.3,0.0
Sun Mar  3 19:26:17 2019,94.0,26.3,0.0
Sun Mar  3 19:26:17 2019,94.0,26.3,0.0
Sun Mar  3 19:26:18 2019,94.0,26.3,0.0
Sun Mar  3 19:26:18 2019,94.0,26.3,0.0
Sun Mar  3 19:26:19 2019,94.0,26.3,0.0
Sun Mar  3 19:26:22 2019,94.0,26.3,0.0
Sun Mar  3 19:26:23 2019,94.0,26.3,0.0
Sun Mar  3 19:26:23 2019,94.0,26.3,0.0
Sun Mar  3 19:26:24 2019,94.0,26.3,0.0
Sun Mar  3 19:26:24 2019,94.0,26.3,0.0
Sun Mar  3 19:26:28 2019,94.0,26.3,0.0
Sun Mar  3 19:26:28 2019,94.0,26.3,0.0
Sun Mar  3 19:26:29 2019,94.0,26.3,0.0
Sun Mar  3 19:26:29 2019,94.0,26.3,0.0
Sun Mar  3 19:26:30 2019,94.0,26.3,0.0
Sun Mar  3 19:26:31 2019,94.0,26.3,0.0
Sun Mar  3 19:26:31 2019,94.0,26.3,0.0
Sun Mar  3 19:26:32 2019,94.0,26.3,0.0
Sun Mar  3 19:26:32 2019,94.0,26.3,0.0
Sun Mar  3 19:26:36 2019,94.0,26.3,0.0
Sun Mar  3 19:26:36 2019,94.0,26.3,0.0
Sun Mar  3 19:26:37 2019,94.0,26.3,0.0
Sun Mar  3 19:26:40 2019,94.0,26.3,0.0
Sun Mar  3 19:26:40 2019,94.0,26.3,0.0
Sun Mar  3 19:26:41 2019,94.0,26.3,0.0
Sun Mar  3 19:26:42 2019,94.0,26.3,0.0
Sun Mar  3 19:26:42 2019,94.0,26.3,0.0
Sun Mar  3 19:26:43 2019,94.0,26.3,0.0
Sun Mar  3 19:26:43 2019,94.0,26.3,0.0
Sun Mar  3 19:26:47 2019,94.0,26.3,0.0
Sun Mar  3 19:26:47 2019,94.0,26.3,0.0
Sun Mar  3 19:26:48 2019,94.0,26.3,0.0
Sun Mar  3 19:26:48 2019,94.0,26.3,0.0
Sun Mar  3 19:26:49 2019,94.0,26.3,0.0
Sun Mar  3 19:26:52 2019,94.0,26.3,0.0
Sun Mar  3 19:26:56 2019,94.0,26.3,0.0
Sun Mar  3 19:26:56 2019,94.0,26.3,0.0
Sun Mar  3 19:26:57 2019,94.0,26.3,0.0
Sun Mar  3 19:26:57 2019,94.0,26.3,0.0
Sun Mar  3 19:26:58 2019,94.0,26.3,0.0
Sun Mar  3 19:26:59 2019,94.0,26.3,0.0
Sun Mar  3 19:27:02 2019,94.0,26.3,0.0
Sun Mar  3 19:27:02 2019,94.0,26.3,0.0
Sun Mar  3 19:27:03 2019,94.0,26.3,0.0
Sun Mar  3 19:27:04 2019,94.0,26.3,0.0
Sun Mar  3 19:27:04 2019,94.0,26.3,0.0
Sun Mar  3 19:27:05 2019,94.0,26.3,0.0
Sun Mar  3 19:27:05 2019,94.0,26.3,0.0
Sun Mar  3 19:27:06 2019,94.0,26.3,0.0
Sun Mar  3 19:27:07 2019,94.0,26.3,0.0
Sun Mar  3 19:27:07 2019,94.0,26.3,0.0
Sun Mar  3 19:27:08 2019,94.0,26.3,0.0
Sun Mar  3 19:27:08 2019,94.0,26.3,0.0
Sun Mar  3 19:27:09 2019,94.0,26.3,0.0
Sun Mar  3 19:27:10 2019,94.0,26.3,0.0
Sun Mar  3 19:27:10 2019,94.0,26.3,0.0
Sun Mar  3 19:27:16 2019,93.0,26.3,0.0
Sun Mar  3 19:27:16 2019,93.0,26.3,0.0
Sun Mar  3 19:27:17 2019,93.0,26.3,0.0
Sun Mar  3 19:27:18 2019,93.0,26.3,0.0
Sun Mar  3 19:27:18 2019,93.0,26.3,0.0
Sun Mar  3 19:27:19 2019,93.0,26.3,0.0
Sun Mar  3 19:27:19 2019,93.0,26.3,0.0
Sun Mar  3 19:27:20 2019,93.0,26.3,0.0
Sun Mar  3 19:27:20 2019,93.0,26.3,0.0
Sun Mar  3 19:27:21 2019,93.0,26.3,0.0
Sun Mar  3 19:27:22 2019,93.0,26.3,0.0
Sun Mar  3 19:27:22 2019,93.0,26.3,0.0
Sun Mar  3 19:27:25 2019,93.0,26.3,0.0
Sun Mar  3 19:27:26 2019,93.0,26.3,0.0
Sun Mar  3 19:27:27 2019,93.0,26.2,0.0
Sun Mar  3 19:27:27 2019,93.0,26.3,0.0
Sun Mar  3 19:27:28 2019,93.0,26.3,0.0
Sun Mar  3 19:27:28 2019,93.0,26.3,0.0
Sun Mar  3 19:27:29 2019,93.0,26.3,0.0
Sun Mar  3 19:27:32 2019,93.0,26.3,0.0
Sun Mar  3 19:27:33 2019,93.0,26.3,0.0
Sun Mar  3 19:27:33 2019,93.0,26.3,0.0
Sun Mar  3 19:27:34 2019,93.0,26.3,0.0
Sun Mar  3 19:27:35 2019,93.0,26.3,0.0
Sun Mar  3 19:27:35 2019,93.0,26.3,0.0
Sun Mar  3 19:27:36 2019,93.0,26.3,0.0
Sun Mar  3 19:27:36 2019,93.0,26.3,0.0
Sun Mar  3 19:27:37 2019,93.0,26.3,0.0
Sun Mar  3 19:27:40 2019,93.0,26.3,0.0
Sun Mar  3 19:27:41 2019,93.0,26.3,0.0
Sun Mar  3 19:27:44 2019,93.0,26.3,0.0
Sun Mar  3 19:27:44 2019,93.0,26.3,0.0
Sun Mar  3 19:27:45 2019,93.0,26.3,0.0
Sun Mar  3 19:27:46 2019,93.0,26.3,0.0
Sun Mar  3 19:27:46 2019,93.0,26.2,0.0
Sun Mar  3 19:27:47 2019,93.0,26.3,0.0
Sun Mar  3 19:27:47 2019,93.0,26.3,0.0
Sun Mar  3 19:27:48 2019,93.0,26.3,0.0
Sun Mar  3 19:27:49 2019,93.0,26.3,0.0
Sun Mar  3 19:27:49 2019,93.0,26.3,0.0
Sun Mar  3 19:27:52 2019,93.0,26.3,0.0
Sun Mar  3 19:27:53 2019,93.0,26.3,0.0
Sun Mar  3 19:27:53 2019,93.0,26.3,0.0
Sun Mar  3 19:27:54 2019,93.0,26.3,0.0
Sun Mar  3 19:27:55 2019,93.0,26.3,0.0
Sun Mar  3 19:27:55 2019,93.0,26.3,0.0
Sun Mar  3 19:27:56 2019,93.0,26.3,0.0
Sun Mar  3 19:27:59 2019,93.0,26.3,0.0
Sun Mar  3 19:28:00 2019,93.0,26.3,0.0
Sun Mar  3 19:28:00 2019,93.0,26.3,0.0
Sun Mar  3 19:28:01 2019,93.0,26.2,0.0
Sun Mar  3 19:28:04 2019,93.0,26.3,0.0
Sun Mar  3 19:28:04 2019,93.0,26.2,0.0
Sun Mar  3 19:28:05 2019,93.0,26.3,0.0
Sun Mar  3 19:28:06 2019,93.0,26.3,0.0
Sun Mar  3 19:28:06 2019,93.0,26.3,0.0
Sun Mar  3 19:28:07 2019,93.0,26.3,0.0
Sun Mar  3 19:28:07 2019,93.0,26.2,0.0
Sun Mar  3 19:28:10 2019,93.0,26.3,0.0
Sun Mar  3 19:28:11 2019,93.0,26.2,0.0
Sun Mar  3 19:28:12 2019,93.0,26.2,0.0
Sun Mar  3 19:28:12 2019,93.0,26.3,0.0
Sun Mar  3 19:28:13 2019,93.0,26.2,0.0
Sun Mar  3 19:28:19 2019,93.0,26.2,0.0
Sun Mar  3 19:28:22 2019,93.0,26.2,0.0
Sun Mar  3 19:28:22 2019,93.0,26.2,0.0
Sun Mar  3 19:28:23 2019,93.0,26.2,0.0
Sun Mar  3 19:28:24 2019,93.0,26.2,0.0
Sun Mar  3 19:28:24 2019,93.0,26.2,0.0
Sun Mar  3 19:28:25 2019,93.0,26.2,0.0
Sun Mar  3 19:28:25 2019,93.0,26.2,0.0
Sun Mar  3 19:28:26 2019,93.0,26.3,0.0
Sun Mar  3 19:28:26 2019,93.0,26.2,0.0
Sun Mar  3 19:28:27 2019,93.0,26.2,0.0
Sun Mar  3 19:28:28 2019,93.0,26.2,0.0
Sun Mar  3 19:28:28 2019,93.0,26.2,0.0
Sun Mar  3 19:28:29 2019,93.0,26.2,0.0
Sun Mar  3 19:28:29 2019,93.0,26.3,0.0
Sun Mar  3 19:28:30 2019,93.0,26.2,0.0
Sun Mar  3 19:28:31 2019,93.0,26.2,0.0
Sun Mar  3 19:28:31 2019,93.0,26.3,0.0
Sun Mar  3 19:28:34 2019,93.0,26.2,0.0
Sun Mar  3 19:28:38 2019,93.0,26.2,0.0
Sun Mar  3 19:28:38 2019,93.0,26.2,0.0
Sun Mar  3 19:28:39 2019,93.0,26.2,0.0
Sun Mar  3 19:28:42 2019,93.0,26.3,0.0
Sun Mar  3 19:28:45 2019,93.0,26.2,0.0
Sun Mar  3 19:28:46 2019,93.0,26.3,0.0
Sun Mar  3 19:28:46 2019,93.0,26.2,0.0
Sun Mar  3 19:28:47 2019,93.0,26.2,0.0
Sun Mar  3 19:28:47 2019,93.0,26.2,0.0
Sun Mar  3 19:28:48 2019,93.0,26.3,0.0
Sun Mar  3 19:28:49 2019,93.0,26.2,0.0
Sun Mar  3 19:28:49 2019,93.0,26.2,0.0
Sun Mar  3 19:28:50 2019,93.0,26.2,0.0
Sun Mar  3 19:28:50 2019,93.0,26.2,0.0
Sun Mar  3 19:28:51 2019,93.0,26.2,0.0
Sun Mar  3 19:28:52 2019,93.0,26.2,0.0
Sun Mar  3 19:28:52 2019,93.0,26.2,0.0
Sun Mar  3 19:28:53 2019,93.0,26.2,0.0
Sun Mar  3 19:28:53 2019,93.0,26.2,0.0
Sun Mar  3 19:28:54 2019,93.0,26.2,0.0
Sun Mar  3 19:28:55 2019,93.0,26.2,0.0
Sun Mar  3 19:28:55 2019,93.0,26.2,0.0
Sun Mar  3 19:28:56 2019,93.0,26.2,0.0
Sun Mar  3 19:28:59 2019,93.0,26.2,0.0
Sun Mar  3 19:29:00 2019,93.0,26.2,0.0
Sun Mar  3 19:29:00 2019,93.0,26.3,0.0
Sun Mar  3 19:29:01 2019,93.0,26.2,0.0
Sun Mar  3 19:29:01 2019,93.0,26.2,0.0
Sun Mar  3 19:29:02 2019,93.0,26.2,0.0
Sun Mar  3 19:29:02 2019,93.0,26.2,0.0
Sun Mar  3 19:29:03 2019,93.0,26.2,0.0
Sun Mar  3 19:29:04 2019,93.0,26.3,0.0
Sun Mar  3 19:29:04 2019,93.0,26.2,0.0
Sun Mar  3 19:29:05 2019,93.0,26.2,0.0
Sun Mar  3 19:29:08 2019,93.0,26.2,0.0
Sun Mar  3 19:29:09 2019,93.0,26.3,0.0
Sun Mar  3 19:29:09 2019,93.0,26.2,0.0
Sun Mar  3 19:29:10 2019,93.0,26.2,0.0
Sun Mar  3 19:29:10 2019,93.0,26.2,0.0
